cluster_id;cluster_subcluster_indicatie;cluster_geometrie;cluster_wgs84_lat;cluster_wgs84_lon;cluster_datum_opvoer_cluster;cluster_datum_wijziging;cluster_datum_ontstaan_cluster;cluster_datum_einde_cluster;cluster_status;cluster_fractie_volume;cluster_fractie_aantal;gbd_buurt_identificatie;gbd_buurt_volgnummer;gbd_buurt_naam;gbd_buurt_code;gbd_buurt_begingeldigheid;gbd_buurt_cbs_code;gbd_wijk_identificatie;gbd_wijk_volgnummer;gbd_wijk_naam;gbd_wijk_code;gbd_wijk_begingeldigheid;gbd_wijk_cbs_code;gbd_stadsdeel_identificatie;gbd_stadsdeel_volgnummer;gbd_stadsdeel_naam;gbd_stadsdeel_code;gbd_stadsdeel_begingeldigheid;gbd_ggwgebied_identificatie;gbd_ggwgebied_volgnummer;gbd_ggwgebied_naam;gbd_ggwgebied_code;gbd_ggwgebied_begingeldigheid;woonplaats_naam;woonplaats_begingeldigheid;bag_openbareruimte_identificatie;bag_openbareruimte_volgnummer;bag_openbareruimte_naam;bag_openbareruimte_type;bag_openbareruimte_begingeldigheid;bag_adres_identificatie_verblijfsobject;bag_adres_identificatie_nummeraanduiding;bag_adres_identificatie_openbare_ruimte;bag_adres_identificatie_woonplaats;bag_adres_volgnummer_verblijfsobject;bag_adres_volgnummer_nummeraanduiding;bag_adres_volgnummer_openbare_ruimte;bag_adres_volgnummer_woonplaats;bag_adres_openbare_ruimte_naam;bag_adres_nummeraanduiding_huisnummer;bag_adres_nummeraanduiding_huisletter;bag_adres_nummeraanduiding_huisnummertoevoeging;bag_adres_nummeraanduiding_postcode;bag_adres_woonplaatsnaam;bag_adres_begingeldigheid
113486.171|485117.122;false;POINT(113486.171281928 485117.122195655);52.35238787;4.77788061;2020-01-28 15:15:20.500395;2016-10-14 00:00:00;2016-10-14;;1;"{""Textiel:3 m3""}";{Textiel:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001482;7;Akersingel;Weg;2014-01-10;0363010000956346;0363200000443198;0363300000001482;3594;5;3;7;3;Akersingel;24;;;1060NJ;Amsterdam;2010-09-09
113489.607|485159.552;false;POINT(113489.607042522 485159.551599485);52.35276945;4.77792580;2020-01-28 15:15:20.500395;2011-07-01 00:00:00;2011-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000929210;0363200000397079;0363300000001489;3594;6;3;7;3;Letelierstraat;57;;;1069NT;Amsterdam;2010-09-09
113491.888|485547.580;false;POINT(113491.888038837 485547.579509555);52.35625690;4.77791140;2020-01-28 15:15:20.500395;2011-01-29 00:00:00;2011-01-29;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000928901;0363200000396758;0363300000001485;3594;8;3;7;3;Bonhoeffersingel;8;;;1069NB;Amsterdam;2013-02-23
113648.455|485636.689;false;POINT(113648.454983773 485636.688957893);52.35706955;4.78019855;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3""}";{Rest:2};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003746;7;Griendstraat;Weg;2014-01-10;0363010000650639;0363200000112840;0363300000003746;3594;14;3;7;3;Griendstraat;20;;;1069VA;Amsterdam;2013-02-09
113512.037|485329.863;false;POINT(113512.037002548 485329.863275241);52.35430177;4.77823400;2020-01-28 15:15:20.500395;2016-01-11 00:00:00;2016-01-11;;1;"{""Rest:13 m3""}";{Rest:3};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001690;7;Romerostraat;Weg;2014-01-10;0363010000929046;0363200000396498;0363300000001487;3594;9;3;7;3;M. Gandhilaan;70;;;1069ND;Amsterdam;2013-02-23
113515.692|484631.464;false;POINT(113515.691606694 484631.464416868);52.34802540;4.77837375;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001470;7;Pracanalaan;Weg;2014-01-10;0363010000985252;0363200000465850;0363300000001470;3594;11;3;7;3;Pracanalaan;26;;;1060RC;Amsterdam;2019-10-18
113516.283|485630.432;false;POINT(113516.282766789 485630.431688972);52.35700335;4.77825925;2020-01-28 15:15:20.500395;2013-05-11 00:00:00;2013-05-11;;1;"{""Rest:8 m3""}";{Rest:2};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000825863;0363200000284091;0363300000005092;3594;14;3;7;3;Terpstraat;33;;;1069TT;Amsterdam;2013-02-10
113520.958|485095.013;false;POINT(113520.958479851 485095.013298328);52.35219180;4.77839390;2020-01-28 15:15:20.500395;2011-07-01 00:00:00;2011-07-01;;1;"{""Rest:5 m3"",""Papier:3 m3""}";{Rest:1,Papier:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001482;7;Akersingel;Weg;2014-01-10;0363010000956313;0363200000458820;0363300000001482;3594;5;3;7;3;Akersingel;1;;;1060NJ;Amsterdam;2010-09-09
113556.243|485505.457;false;POINT(113556.243142702 485505.457445425);52.35588320;4.77886120;2020-01-28 15:15:20.500395;2011-01-29 00:00:00;2011-01-29;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000928911;0363200000396763;0363300000001485;3594;5;3;7;3;Bonhoeffersingel;18;;;1069NB;Amsterdam;2010-09-09
113559.654|484838.184;false;POINT(113559.654220652 484838.184233754);52.34988655;4.77899346;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:13 m3""}";{Rest:3};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001475;7;Fluessenlaan;Weg;2014-01-10;0363010000983430;0363200000465576;0363300000001475;3594;5;3;7;3;Fluessenlaan;1;;;1060PP;Amsterdam;2010-09-09
113579.348|485290.552;false;POINT(113579.348417917 485290.552241122);52.35395355;4.77922680;2020-01-28 15:15:20.500395;2016-01-11 00:00:00;2016-01-11;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001487;7;M. Gandhilaan;Weg;2014-01-10;0363010000929080;0363200000396515;0363300000001487;3594;9;3;7;3;M. Gandhilaan;104;;;1069ND;Amsterdam;2013-02-23
113584.115|485556.591;false;POINT(113584.114554393 485556.591180137);52.35634485;4.77926400;2020-01-28 15:15:20.500395;2013-05-11 00:00:00;2013-05-11;;1;"{""Rest:8 m3""}";{Rest:2};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000616212;0363200000078405;0363300000003205;3594;14;3;7;3;De Biezenhof;29;;;1069TX;Amsterdam;2013-02-09
113587.907|485192.335;false;POINT(113587.90650119 485192.335167523);52.35307150;4.77936450;2020-01-28 15:15:20.500395;2011-01-22 00:00:00;2011-01-22;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000929134;0363200000397115;0363300000001488;3594;8;3;7;3;Jarasingel;26;;;1069NW;Amsterdam;2013-02-23
113594.266|485749.576;false;POINT(113594.266161698 485749.575502822);52.35808000;4.77938925;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:21 m3""}";{Rest:5};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000650653;0363200000112854;0363300000003746;3594;14;3;7;3;Griendstraat;35;;;1069TZ;Amsterdam;2013-02-09
113602.624|484746.555;false;POINT(113602.623541199 484746.555271822);52.34906630;4.77963535;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001480;7;Iseoplantsoen;Weg;2014-01-10;0363010000989903;0363200000465701;0363300000001480;3594;9;3;7;3;Iseoplantsoen;16;;;1060PW;Amsterdam;2019-01-24
113606.635|485471.776;false;POINT(113606.635345925 485471.776238716);52.35558430;4.77960500;2020-01-28 15:15:20.500395;2011-01-29 00:00:00;2011-01-29;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000928917;0363200000396766;0363300000001485;3594;5;3;7;3;Bonhoeffersingel;24;;;1069NB;Amsterdam;2010-09-09
113611.241|484884.546;false;POINT(113611.241396996 484884.546156807);52.35030710;4.77974485;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000002200;8;Vätternkade;Weg;2014-01-10;0363010000982644;0363200000465611;0363300000002200;3594;8;3;8;3;Vätternkade;19;;;1060PK;Amsterdam;2019-10-18
113628.989|484556.097;false;POINT(113628.98920125 484556.097027971);52.34735660;4.78004570;2020-01-28 15:15:20.500395;2016-01-11 00:00:00;2016-01-11;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001470;7;Pracanalaan;Weg;2014-01-10;0363010000987360;0363200000465886;0363300000001470;3594;11;3;7;3;Pracanalaan;62;;;1060RC;Amsterdam;2019-10-18
113665.363|485420.512;false;POINT(113665.363243503 485420.51193844);52.35512800;4.78047330;2020-01-28 15:15:20.500395;2011-01-11 00:00:00;2011-01-11;;1;"{""Rest:8 m3"",""Glas:3 m3"",""Papier:3 m3""}";{Rest:2,Glas:1,Papier:1};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001485;7;Bonhoeffersingel;Weg;2014-01-10;0363010000928926;0363200000396730;0363300000001485;3594;5;3;7;3;Bonhoeffersingel;33;;;1069NB;Amsterdam;2010-09-09
113675.751|485676.657;false;POINT(113675.750960748 485676.656556263);52.35743080;4.78059430;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3"",""Papier:5 m3""}";{Rest:2,Papier:1};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000772831;0363200000232860;0363300000004346;3594;14;3;7;3;Penninkshof;7;;;1069VK;Amsterdam;2013-02-09
113676.377|485324.071;false;POINT(113676.376747317 485324.071459124);52.35426210;4.78064680;2020-01-28 15:15:20.500395;2011-01-22 00:00:00;2011-01-22;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001488;7;Jarasingel;Weg;2014-01-10;0363010000929117;0363200000396997;0363300000001488;3594;5;3;7;3;Jarasingel;9;;;1069NV;Amsterdam;2010-09-09
113686.738|484756.378;false;POINT(113686.738383411 484756.378141218);52.34916091;4.78086859;2020-01-28 15:15:20.500395;2016-01-11 00:00:00;2016-01-11;;1;"{""Rest:5 m3""}";{Rest:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001474;7;Lomondlaan;Weg;2014-01-10;0363010000983475;0363200000466001;0363300000001474;3594;8;3;7;3;Lomondlaan;50;;;1060PL;Amsterdam;2013-02-23
113687.286|485126.332;false;POINT(113687.28584619 485126.332153043);52.35248580;4.78083120;2020-01-28 15:15:20.500395;2011-07-22 00:00:00;2011-07-22;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000931941;0363200000401593;0363300000002187;3594;9;3;9;3;Karl Grögersingel;29;;;1069NZ;Amsterdam;2013-02-23
113687.742|485561.559;false;POINT(113687.742224184 485561.559089251);52.35639730;4.78078445;2020-01-28 15:15:20.500395;2013-05-11 00:00:00;2013-05-11;;1;"{""Rest:10 m3""}";{Rest:2};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000601177;0363200000063519;0363300000003065;3594;15;3;7;3;Burgersweerhof;30;;;1069VH;Amsterdam;2013-02-09
113694.662|484969.570;false;POINT(113694.661720618 484969.569660315);52.35107750;4.78095870;2020-01-28 15:15:20.500395;2013-01-22 00:00:00;2013-01-22;;1;"{""Rest:15 m3""}";{Rest:3};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001471;7;Ladogameerhof;Weg;2014-01-10;0363010000990748;0363200000471597;0363300000001471;3594;8;3;7;3;Ladogameerhof;37;;;1060PJ;Amsterdam;2019-10-18
113700.368|485018.453;false;POINT(113700.368185387 485018.452672661);52.35151725;4.78103645;2020-01-28 15:15:20.500395;2012-01-29 00:00:00;2012-01-29;;1;"{""Rest:8 m3""}";{Rest:2};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000932262;0363200000401616;0363300000001634;3594;8;3;7;3;Willy La Croixstraat;83;;;1069PB;Amsterdam;2013-02-23
113705.217|484505.660;false;POINT(113705.217429186 484505.660445532);52.34690905;4.78117055;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001470;7;Pracanalaan;Weg;2014-01-10;0363010000988296;0363200000465914;0363300000001470;3594;11;3;7;3;Pracanalaan;88;;;1060RC;Amsterdam;2019-10-18
113712.987|484683.448;false;POINT(113712.986580433 484683.448449626);52.34850745;4.78126275;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000002194;9;Kölpinstraat;Weg;2014-01-10;0363010000989885;0363200000465685;0363300000001480;3594;9;3;7;3;Iseoplantsoen;1;;;1060PW;Amsterdam;2018-02-13
113717.360|484813.697;false;POINT(113717.359800014 484813.697229603);52.34967835;4.78131095;2020-01-28 15:15:20.500395;2012-07-01 00:00:00;2012-07-01;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000002200;8;Vätternkade;Weg;2014-01-10;0363010000983521;0363200000465645;0363300000002200;3594;8;3;8;3;Vätternkade;53;;;1060PK;Amsterdam;2013-02-23
113728.999|485775.732;true;POINT(113728.999298596 485775.731548619);52.35832521;4.78136375;2020-01-28 15:15:20.500395;2013-11-20 00:00:00;2013-11-20;;1;"{""Rest:10 m3"",""Glas:3 m3"",""Papier:3 m3"",""Textiel:3 m3""}";{Rest:2,Glas:1,Papier:1,Textiel:1};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003589;7;Hoogheemraadweg;Weg;2014-01-10;0363010011323554;0363200011324230;0363300011211165;3594;13;3;7;3;Groezestraat;30;;;1069TP;Amsterdam;2019-01-18
113731.053|485766.884;true;POINT(113731.052575803 485766.883731155);52.35824585;4.78139497;2020-01-28 15:15:20.500395;2019-06-13 00:00:00;2019-06-13;;1;"{""Plastic:4 m3""}";{Plastic:1};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;0363300000003589;7;Hoogheemraadweg;Weg;2014-01-10;0363010011323554;0363200011324230;0363300011211165;3594;13;3;7;3;Groezestraat;30;;;1069TP;Amsterdam;2019-01-18
113732.742|485457.313;false;POINT(113732.741839058 485457.312640568);52.35546380;4.78145775;2020-01-28 15:15:20.500395;2013-11-02 00:00:00;2013-11-02;;1;"{""Rest:10 m3""}";{Rest:2};3630000000452;2;De Punt;F83a;2010-05-01;BU03638300;3630012052024;2;De Punt;F83;2010-05-01;WK036383;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000006;2;Osdorp;DX07;2019-10-03;Amsterdam;2014-01-10;;;;;;0363010000793302;0363200000252557;0363300000004666;3594;14;3;7;3;Rijssenburghof;29;;;1069VD;Amsterdam;2013-02-09
113736.749|484941.367;true;POINT(113736.749143321 484941.367051647);52.35082720;4.78157985;2020-01-28 15:15:20.500395;2013-07-01 00:00:00;2013-07-01;;1;"{""Glas:3 m3"",""Papier:5 m3""}";{Glas:1,Papier:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001471;7;Ladogameerhof;Weg;2014-01-10;0363010000992209;0363200000471840;0363300000001471;3594;5;3;7;3;Ladogameerhof;110;;;1060RE;Amsterdam;2010-09-09
113738.948|484619.763;false;POINT(113738.947562434 484619.763423988);52.34793705;4.78165155;2020-01-28 15:15:20.500395;2012-01-11 00:00:00;2012-01-11;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001478;7;Weissensingel;Weg;2014-01-10;0363010000989122;0363200000465683;0363300000001478;3594;9;3;7;3;Weissensingel;4;;;1060PX;Amsterdam;2013-02-23
113740.793|484951.713;true;POINT(113740.793453343 484951.713149184);52.35092049;4.78163794;2020-01-28 15:15:20.500395;2015-10-05 00:00:00;2015-10-05;;1;"{""Plastic:4 m3""}";{Plastic:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001471;7;Ladogameerhof;Weg;2014-01-10;0363010000992209;0363200000471840;0363300000001471;3594;5;3;7;3;Ladogameerhof;110;;;1060RE;Amsterdam;2010-09-09
113756.503|484607.988;false;POINT(113756.503185496 484607.988042579);52.34783254;4.78191063;2020-01-28 15:15:20.500395;2012-01-11 00:00:00;2012-01-11;;1;"{""Papier:5 m3""}";{Papier:1};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001478;7;Weissensingel;Weg;2014-01-10;0363010000989692;0363200000465810;0363300000001393;3594;12;3;7;3;Balatonmeerlaan;18;;;1060RD;Amsterdam;2013-02-23
113768.825|484918.957;false;POINT(113768.824913729 484918.956512305);52.35062820;4.78205335;2020-01-28 15:15:20.500395;2013-01-22 00:00:00;2013-01-22;;1;"{""Rest:8 m3""}";{Rest:2};3630000000455;4;De Aker West;F84b;2015-11-01;BU03638401;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001471;7;Ladogameerhof;Weg;2014-01-10;0363010000992999;0363200000471873;0363300000001471;3594;5;3;7;3;Ladogameerhof;143;;;1060RE;Amsterdam;2010-09-09
113781.869|485156.139;true;POINT(113781.868864453 485156.139321104);52.35276079;4.78221573;2020-01-28 15:15:20.500395;2011-07-11 00:00:00;2011-07-11;;1;"{""Rest:3 m3""}";{Rest:1};3630000000454;3;Middelveldsche Akerpolder;F84a;2015-11-01;BU03638400;3630012052023;5;Middelveldsche Akerpolder;F84;2015-11-01;WK036384;3630011872037;3;Nieuw-West;F;2015-01-01;3630950000007;2;De Aker, Sloten, Nieuw-Sloten;DX08;2019-10-03;Amsterdam;2014-01-10;0363300000001636;7;Trijn Hullemanlaan;Weg;2014-01-10;0363010000932376;0363200000401554;0363300000001636;3594;5;3;7;3;Trijn Hullemanlaan;28;;;1069PT;Amsterdam;2010-09-09
