,distance,penalties,simple penalties
275,136.4087833710465,80.16106230108434,251541.028
276,135.1245550881396,79.34698410323122,248543.248
277,136.53518602681302,80.27353126960418,249806.216
278,134.45220910145883,78.66742022869839,249240.044
279,138.7877101734812,82.58357218628981,249693.192
280,136.559416461775,80.43731868195229,250906.51599999997
281,138.23868181581253,82.09935426616659,252956.702
282,137.93735320472345,81.97284613556896,250823.95399999997
283,136.49568074451787,80.28667283845908,251228.02599999998
284,136.8470818604465,80.85972527776835,251999.44800000003
285,135.94894939953002,79.87768407072544,250735.65799999997
286,137.20463272898365,81.44130127012383,249932.675
287,136.83718160423115,81.05180028117815,251247.552
288,137.5373570434711,81.14042580000921,250639.11
289,138.01034807866597,82.27102768698572,249991.69100000002
290,136.4745146653539,80.41417127878242,250689.43300000002
291,137.90865369395956,82.073913688237,250812.19700000001
292,137.67236246100097,81.6257292225164,249674.154
293,137.2426295438737,80.8941775778764,249145.17799999999
294,135.95874395737593,80.3701260976988,251300.55700000003
295,136.60599516302082,80.4437714154581,251920.741
296,139.99862547737513,83.70057193983347,251065.954
297,136.25798899584856,80.27040794649699,249276.66700000004
298,137.12886215422552,81.36227248919793,251100.22699999998
299,134.9456875532235,79.16755652715514,250263.06600000002
300,139.69500109435603,83.60437101836378,251317.48599999998
301,135.0397351100232,79.34356624243175,251491.718
302,137.90792378194294,82.02830337718076,250868.569
303,138.32033744814896,82.50677332962319,251420.18699999998
304,139.81892236530012,83.16489508267769,251897.417
305,136.90931654864897,80.7343260172056,249759.21999999997
306,134.52488856636404,78.4606630056354,250308.36999999997
307,136.88351485741583,80.49919271238478,251101.89800000002
308,135.64425738067982,80.09310360669812,249848.753
309,137.1505851052708,81.30619383772974,250854.387
310,138.26028002042102,82.11957557705182,250404.89
311,138.20383049033393,82.27405945889923,250054.583
312,138.1971586520497,81.8705802187694,251103.03600000002
313,140.04162187909176,83.90989644792101,251286.238
314,136.06827630415745,80.20650805715991,250154.635
315,136.973524914517,80.69422212151282,250137.614
316,139.17921186810577,82.82570601800234,250781.141
317,139.05422144527859,83.08920523052974,248846.351
318,136.72199667791298,80.47087768392099,250811.85900000003
319,138.78356055002703,82.78132116243478,251481.37799999997
320,137.70396229412677,81.20393434934314,248507.198
